_id,WeekEnding,HB,HBQF,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
27897,20200830,S08000030,"",4,Planned,"",49,76,-35.5
27898,20200830,S08000030,"",5,Planned,"",40,48,-16.7
27899,20200830,S08000031,"",1,Planned,"",328,476.5,-31.2
27900,20200830,S08000031,"",2,Planned,"",189,283.5,-33.3
27901,20200830,S08000031,"",3,Planned,"",155,217,-28.6
27902,20200830,S08000031,"",4,Planned,"",130,194,-33
27903,20200830,S08000031,"",5,Planned,"",149,213,-30
27904,20200830,S08000032,"",1,Planned,"",48,82.5,-41.8
27905,20200830,S08000032,"",2,Planned,"",61,68.5,-10.9
27906,20200830,S08000032,"",3,Planned,"",32,35,-8.6
27907,20200830,S08000032,"",4,Planned,"",19,44,-56.8
27908,20200830,S08000032,"",5,Planned,"",13,21,-38.1
27909,20200830,S92000003,d,1,Planned,"",578,896,-35.5
27910,20200830,S92000003,d,2,Planned,"",576,809,-28.8
27911,20200830,S92000003,d,3,Planned,"",507,769.5,-34.1
27912,20200830,S92000003,d,4,Planned,"",465,712.5,-34.7
27913,20200830,S92000003,d,5,Planned,"",411,599,-31.4
27914,20200830,NA,NA,1,Planned,"",40,48.5,-17.5
27915,20200830,NA,NA,2,Planned,"",42,45,-6.7
27916,20200830,NA,NA,3,Planned,"",23,56.5,-59.3
27917,20200830,NA,NA,4,Planned,"",32,39,-17.9
27918,20200830,NA,NA,5,Planned,"",21,20.5,2.4
27919,20200906,S08000015,"",1,Planned,"",19,27,-29.6
27920,20200906,S08000015,"",2,Planned,"",14,21,-33.3
27921,20200906,S08000015,"",3,Planned,"",12,11.5,4.3
27922,20200906,S08000015,"",4,Planned,"",5,15,-66.7
27923,20200906,S08000015,"",5,Planned,"",12,14.5,-17.2
27924,20200906,S08000016,"",2,Planned,"",6,12.5,-52
27925,20200906,S08000016,"",3,Planned,"",12,15.5,-22.6
27926,20200906,S08000016,"",4,Planned,"",6,10.5,-42.9
27927,20200906,S08000017,"",2,Planned,"",18,16.5,9.1
27928,20200906,S08000017,"",3,Planned,"",20,24,-16.7
27929,20200906,S08000017,"",4,Planned,"",6,9,-33.3
27930,20200906,S08000019,"",1,Planned,"",33,51,-35.3
27931,20200906,S08000019,"",2,Planned,"",41,48.5,-15.5
27932,20200906,S08000019,"",3,Planned,"",37,46,-19.6
27933,20200906,S08000019,"",4,Planned,"",27,34,-20.6
27934,20200906,S08000019,"",5,Planned,"",18,32,-43.8
27935,20200906,S08000020,"",1,Planned,"",13,19.5,-33.3
27936,20200906,S08000020,"",2,Planned,"",39,65,-40
27937,20200906,S08000020,"",3,Planned,"",40,74,-45.9
27938,20200906,S08000020,"",4,Planned,"",55,105.5,-47.9
27939,20200906,S08000020,"",5,Planned,"",37,80.5,-54
27940,20200906,S08000022,"",1,Planned,"",13,19,-31.6
27941,20200906,S08000022,"",2,Planned,"",21,34.5,-39.1
27942,20200906,S08000022,"",3,Planned,"",44,78,-43.6
27943,20200906,S08000022,"",4,Planned,"",26,44.5,-41.6
27944,20200906,S08000022,"",5,Planned,"",6,11.5,-47.8
27945,20200906,S08000024,"",1,Planned,"",56,81,-30.9
27946,20200906,S08000024,"",2,Planned,"",105,130.5,-19.5
27947,20200906,S08000024,"",3,Planned,"",94,121,-22.3
27948,20200906,S08000024,"",4,Planned,"",79,119,-33.6
27949,20200906,S08000024,"",5,Planned,"",101,126,-19.8
27950,20200906,S08000028,"",3,Planned,"",6,9,-33.3
27951,20200906,S08000029,"",1,Planned,"",21,31,-32.3
27952,20200906,S08000029,"",2,Planned,"",19,28,-32.1
27953,20200906,S08000029,"",3,Planned,"",14,29,-51.7
27954,20200906,S08000029,"",4,Planned,"",15,24,-37.5
27955,20200906,S08000029,"",5,Planned,"",18,20,-10
27956,20200906,S08000030,"",1,Planned,"",34,53,-35.8
27957,20200906,S08000030,"",2,Planned,"",39,48.5,-19.6
27958,20200906,S08000030,"",3,Planned,"",49,62,-21
27959,20200906,S08000030,"",4,Planned,"",44,60,-26.7
27960,20200906,S08000030,"",5,Planned,"",32,47.5,-32.6
27961,20200906,S08000031,"",1,Planned,"",357,491,-27.3
27962,20200906,S08000031,"",2,Planned,"",197,276,-28.6
27963,20200906,S08000031,"",3,Planned,"",161,236.5,-31.9
27964,20200906,S08000031,"",4,Planned,"",145,203,-28.6
27965,20200906,S08000031,"",5,Planned,"",169,223,-24.2
27966,20200906,S08000032,"",1,Planned,"",50,62,-19.4
27967,20200906,S08000032,"",2,Planned,"",37,59,-37.3
27968,20200906,S08000032,"",3,Planned,"",24,38.5,-37.7
27969,20200906,S08000032,"",4,Planned,"",32,36.5,-12.3
27970,20200906,S08000032,"",5,Planned,"",19,27.5,-30.9
27971,20200906,S92000003,d,1,Planned,"",642,903,-28.9
27972,20200906,S92000003,d,2,Planned,"",573,785,-27
27973,20200906,S92000003,d,3,Planned,"",546,792.5,-31.1
27974,20200906,S92000003,d,4,Planned,"",472,693,-31.9
27975,20200906,S92000003,d,5,Planned,"",446,619.5,-28
27976,20200906,NA,NA,1,Planned,"",42,55.5,-24.3
27977,20200906,NA,NA,2,Planned,"",36,41.5,-13.3
27978,20200906,NA,NA,3,Planned,"",30,44.5,-32.6
27979,20200906,NA,NA,4,Planned,"",28,30,-6.7
27980,20200906,NA,NA,5,Planned,"",30,32,-6.2
27981,20200913,S08000015,"",1,Planned,"",21,27,-22.2
27982,20200913,S08000015,"",2,Planned,"",18,27.5,-34.5
27983,20200913,S08000015,"",3,Planned,"",9,21,-57.1
27984,20200913,S08000015,"",4,Planned,"",12,17,-29.4
27985,20200913,S08000016,"",2,Planned,"",6,6.5,-7.7
27986,20200913,S08000016,"",3,Planned,"",10,18,-44.4
27987,20200913,S08000016,"",4,Planned,"",11,10,10
27988,20200913,S08000017,"",1,Planned,"",6,8,-25
27989,20200913,S08000017,"",2,Planned,"",19,22,-13.6
27990,20200913,S08000017,"",3,Planned,"",28,32,-12.5
27991,20200913,S08000017,"",4,Planned,"",6,14.5,-58.6
27992,20200913,S08000019,"",1,Planned,"",27,39,-30.8
27993,20200913,S08000019,"",2,Planned,"",44,36.5,20.5
27994,20200913,S08000019,"",3,Planned,"",34,43.5,-21.8
27995,20200913,S08000019,"",4,Planned,"",22,31.5,-30.2
27996,20200913,S08000019,"",5,Planned,"",19,26,-26.9
27997,20200913,S08000020,"",1,Planned,"",14,14,0
27998,20200913,S08000020,"",2,Planned,"",20,56.5,-64.6
27999,20200913,S08000020,"",3,Planned,"",33,87.5,-62.3
28000,20200913,S08000020,"",4,Planned,"",48,101,-52.5
28001,20200913,S08000020,"",5,Planned,"",34,74.5,-54.4
28002,20200913,S08000022,"",1,Planned,"",6,17.5,-65.7
28003,20200913,S08000022,"",2,Planned,"",24,41.5,-42.2
28004,20200913,S08000022,"",3,Planned,"",47,76,-38.2
28005,20200913,S08000022,"",4,Planned,"",35,50.5,-30.7
28006,20200913,S08000022,"",5,Planned,"",9,8,12.5
28007,20200913,S08000024,"",1,Planned,"",54,86,-37.2
28008,20200913,S08000024,"",2,Planned,"",91,126.5,-28.1
28009,20200913,S08000024,"",3,Planned,"",96,93.5,2.7
28010,20200913,S08000024,"",4,Planned,"",87,103.5,-15.9
28011,20200913,S08000024,"",5,Planned,"",122,122,0
28012,20200913,S08000028,"",3,Planned,"",13,11,18.2
28013,20200913,S08000029,"",1,Planned,"",27,33.5,-19.4
28014,20200913,S08000029,"",2,Planned,"",25,36.5,-31.5
28015,20200913,S08000029,"",3,Planned,"",18,30,-40
28016,20200913,S08000029,"",4,Planned,"",22,33,-33.3
28017,20200913,S08000029,"",5,Planned,"",11,19.5,-43.6
28018,20200913,S08000030,"",1,Planned,"",40,53,-24.5
28019,20200913,S08000030,"",2,Planned,"",48,53,-9.4
28020,20200913,S08000030,"",3,Planned,"",47,51.5,-8.7
28021,20200913,S08000030,"",4,Planned,"",53,68,-22.1
28022,20200913,S08000030,"",5,Planned,"",43,47,-8.5
28023,20200913,S08000031,"",1,Planned,"",392,492,-20.3
28024,20200913,S08000031,"",2,Planned,"",246,283,-13.1
28025,20200913,S08000031,"",3,Planned,"",208,224,-7.1
28026,20200913,S08000031,"",4,Planned,"",157,219,-28.3
28027,20200913,S08000031,"",5,Planned,"",175,216,-19
28028,20200913,S08000032,"",1,Planned,"",48,64,-25
28029,20200913,S08000032,"",2,Planned,"",59,67.5,-12.6
28030,20200913,S08000032,"",3,Planned,"",35,42,-16.7
28031,20200913,S08000032,"",4,Planned,"",24,35,-31.4
28032,20200913,S08000032,"",5,Planned,"",18,24,-25
28033,20200913,S92000003,d,1,Planned,"",682,888,-23.2
28034,20200913,S92000003,d,2,Planned,"",631,806,-21.7
28035,20200913,S92000003,d,3,Planned,"",610,771.5,-20.9
28036,20200913,S92000003,d,4,Planned,"",506,726,-30.3
28037,20200913,S92000003,d,5,Planned,"",475,587,-19.1
28038,20200913,NA,NA,1,Planned,"",46,49,-6.1
28039,20200913,NA,NA,2,Planned,"",26,41,-36.6
28040,20200913,NA,NA,3,Planned,"",28,39,-28.2
28041,20200913,NA,NA,4,Planned,"",23,39.5,-41.8
28042,20200913,NA,NA,5,Planned,"",34,33.5,1.5
28043,20200920,S08000015,"",1,Planned,"",16,22,-27.3
28044,20200920,S08000015,"",2,Planned,"",22,21,4.8
28045,20200920,S08000015,"",3,Planned,"",9,16.5,-45.5
28046,20200920,S08000015,"",4,Planned,"",5,17.5,-71.4
28047,20200920,S08000016,"",3,Planned,"",8,17,-52.9
28048,20200920,S08000016,"",4,Planned,"",9,8.5,5.9
28049,20200920,S08000017,"",1,Planned,"",5,3.5,42.9
28050,20200920,S08000017,"",2,Planned,"",27,28.5,-5.3
28051,20200920,S08000017,"",3,Planned,"",14,28,-50
28052,20200920,S08000017,"",4,Planned,"",6,12.5,-52
28053,20200920,S08000017,"",5,Planned,"",6,7.5,-20
28054,20200920,S08000019,"",1,Planned,"",31,44.5,-30.3
28055,20200920,S08000019,"",2,Planned,"",23,51.5,-55.3
28056,20200920,S08000019,"",3,Planned,"",29,48,-39.6
28057,20200920,S08000019,"",4,Planned,"",19,58,-67.2
28058,20200920,S08000019,"",5,Planned,"",22,37,-40.5
28059,20200920,S08000020,"",1,Planned,"",8,20,-60
28060,20200920,S08000020,"",2,Planned,"",39,51.5,-24.3
28061,20200920,S08000020,"",3,Planned,"",36,83.5,-56.9
28062,20200920,S08000020,"",4,Planned,"",78,89,-12.4
28063,20200920,S08000020,"",5,Planned,"",41,72.5,-43.4
28064,20200920,S08000022,"",1,Planned,"",11,17,-35.3
28065,20200920,S08000022,"",2,Planned,"",20,44.5,-55.1
28066,20200920,S08000022,"",3,Planned,"",50,72.5,-31
28067,20200920,S08000022,"",4,Planned,"",30,43.5,-31
28068,20200920,S08000022,"",5,Planned,"",7,15.5,-54.8
28069,20200920,S08000024,"",1,Planned,"",55,65,-15.4
28070,20200920,S08000024,"",2,Planned,"",112,119,-5.9
28071,20200920,S08000024,"",3,Planned,"",86,107.5,-20
28072,20200920,S08000024,"",4,Planned,"",79,97.5,-19
28073,20200920,S08000024,"",5,Planned,"",112,102.5,9.3
28074,20200920,S08000028,"",3,Planned,"",8,9.5,-15.8
28075,20200920,S08000029,"",1,Planned,"",21,36,-41.7
28076,20200920,S08000029,"",2,Planned,"",23,28.5,-19.3
28077,20200920,S08000029,"",3,Planned,"",22,33,-33.3
28078,20200920,S08000029,"",4,Planned,"",11,18.5,-40.5
28079,20200920,S08000029,"",5,Planned,"",12,22,-45.5
28080,20200920,S08000030,"",1,Planned,"",35,49,-28.6
28081,20200920,S08000030,"",2,Planned,"",42,48.5,-13.4
28082,20200920,S08000030,"",3,Planned,"",43,61,-29.5
28083,20200920,S08000030,"",4,Planned,"",54,67,-19.4
28084,20200920,S08000030,"",5,Planned,"",32,50,-36
28085,20200920,S08000031,"",1,Planned,"",417,461,-9.5
28086,20200920,S08000031,"",2,Planned,"",244,283.5,-13.9
28087,20200920,S08000031,"",3,Planned,"",180,224.5,-19.8
28088,20200920,S08000031,"",4,Planned,"",148,201,-26.4
28089,20200920,S08000031,"",5,Planned,"",182,251.5,-27.6
28090,20200920,S08000032,"",1,Planned,"",53,79.5,-33.3
28091,20200920,S08000032,"",2,Planned,"",44,74.5,-40.9
28092,20200920,S08000032,"",3,Planned,"",35,40.5,-13.6
28093,20200920,S08000032,"",4,Planned,"",22,38.5,-42.9
28094,20200920,S08000032,"",5,Planned,"",18,23,-21.7
28095,20200920,S92000003,d,1,Planned,"",691,850,-18.7
28096,20200920,S92000003,d,2,Planned,"",636,806.5,-21.1
28097,20200920,S92000003,d,3,Planned,"",555,781,-28.9
28098,20200920,S92000003,d,4,Planned,"",488,688.5,-29.1
28099,20200920,S92000003,d,5,Planned,"",474,631.5,-24.9
28100,20200920,NA,NA,1,Planned,"",36,50,-28
28101,20200920,NA,NA,2,Planned,"",35,41,-14.6
28102,20200920,NA,NA,3,Planned,"",31,36.5,-15.1
28103,20200920,NA,NA,4,Planned,"",23,29.5,-22
28104,20200920,NA,NA,5,Planned,"",37,37,0
28105,20200927,S08000015,"",1,Planned,"",16,24,-33.3
28106,20200927,S08000015,"",2,Planned,"",16,22.5,-28.9
28107,20200927,S08000015,"",3,Planned,"",8,14,-42.9
28108,20200927,S08000015,"",4,Planned,"",6,13,-53.8
28109,20200927,S08000015,"",5,Planned,"",5,5,0
28110,20200927,S08000016,"",1,Planned,"",7,3,133.3
28111,20200927,S08000016,"",2,Planned,"",10,8,25
28112,20200927,S08000016,"",3,Planned,"",10,20,-50
28113,20200927,S08000017,"",2,Planned,"",26,22.5,15.6
28114,20200927,S08000017,"",3,Planned,"",20,27.5,-27.3
28115,20200927,S08000017,"",4,Planned,"",6,8.5,-29.4
28116,20200927,S08000019,"",1,Planned,"",26,50,-48
28117,20200927,S08000019,"",2,Planned,"",29,52.5,-44.8
28118,20200927,S08000019,"",3,Planned,"",25,50,-50
28119,20200927,S08000019,"",4,Planned,"",25,46,-45.7
28120,20200927,S08000019,"",5,Planned,"",22,38.5,-42.9
28121,20200927,S08000020,"",1,Planned,"",12,11.5,4.3
28122,20200927,S08000020,"",2,Planned,"",32,55,-41.8
28123,20200927,S08000020,"",3,Planned,"",46,62,-25.8
28124,20200927,S08000020,"",4,Planned,"",56,99,-43.4
28125,20200927,S08000020,"",5,Planned,"",48,55,-12.7
28126,20200927,S08000022,"",1,Planned,"",11,18.5,-40.5
28127,20200927,S08000022,"",2,Planned,"",23,34.5,-33.3
28128,20200927,S08000022,"",3,Planned,"",48,78,-38.5
28129,20200927,S08000022,"",4,Planned,"",19,51.5,-63.1
28130,20200927,S08000022,"",5,Planned,"",6,9.5,-36.8
28131,20200927,S08000024,"",1,Planned,"",56,76,-26.3
28132,20200927,S08000024,"",2,Planned,"",84,125,-32.8
28133,20200927,S08000024,"",3,Planned,"",92,116,-20.7
28134,20200927,S08000024,"",4,Planned,"",84,103.5,-18.8
28135,20200927,S08000024,"",5,Planned,"",100,131,-23.7
28136,20200927,S08000028,"",3,Planned,"",9,14,-35.7
28137,20200927,S08000029,"",1,Planned,"",18,29.5,-39
28138,20200927,S08000029,"",2,Planned,"",20,34.5,-42
28139,20200927,S08000029,"",3,Planned,"",20,23.5,-14.9
28140,20200927,S08000029,"",4,Planned,"",15,29,-48.3
28141,20200927,S08000029,"",5,Planned,"",10,19,-47.4
28142,20200927,S08000030,"",1,Planned,"",41,45.5,-9.9
28143,20200927,S08000030,"",2,Planned,"",39,47.5,-17.9
28144,20200927,S08000030,"",3,Planned,"",57,50,14
28145,20200927,S08000030,"",4,Planned,"",56,63,-11.1
28146,20200927,S08000030,"",5,Planned,"",35,38,-7.9
28147,20200927,S08000031,"",1,Planned,"",386,453.5,-14.9
28148,20200927,S08000031,"",2,Planned,"",238,281,-15.3
28149,20200927,S08000031,"",3,Planned,"",168,223,-24.7
28150,20200927,S08000031,"",4,Planned,"",172,182.5,-5.8
28151,20200927,S08000031,"",5,Planned,"",215,202,6.4
28152,20200927,S08000032,"",1,Planned,"",43,70,-38.6
28153,20200927,S08000032,"",2,Planned,"",60,63,-4.8
28154,20200927,S08000032,"",3,Planned,"",30,32.5,-7.7
28155,20200927,S08000032,"",4,Planned,"",21,37.5,-44
28156,20200927,S08000032,"",5,Planned,"",15,26,-42.3
28157,20200927,S92000003,d,1,Planned,"",652,826,-21.1
28158,20200927,S92000003,d,2,Planned,"",621,797.5,-22.1
28159,20200927,S92000003,d,3,Planned,"",571,759,-24.8
28160,20200927,S92000003,d,4,Planned,"",499,685.5,-27.2
28161,20200927,S92000003,d,5,Planned,"",493,567,-13.1
28162,20200927,NA,NA,1,Planned,"",35,40,-12.5
28163,20200927,NA,NA,2,Planned,"",40,44,-9.1
28164,20200927,NA,NA,3,Planned,"",36,47,-23.4
28165,20200927,NA,NA,4,Planned,"",33,36.5,-9.6
28166,20200927,NA,NA,5,Planned,"",31,35,-11.4
28167,20201004,S08000015,"",1,Planned,"",18,23,-21.7
28168,20201004,S08000015,"",2,Planned,"",14,25.5,-45.1
28169,20201004,S08000015,"",3,Planned,"",9,20,-55
28170,20201004,S08000015,"",4,Planned,"",9,14.5,-37.9
28171,20201004,S08000015,"",5,Planned,"",7,10.5,-33.3
28172,20201004,S08000016,"",2,Planned,"",7,13,-46.2
28173,20201004,S08000016,"",3,Planned,"",10,18,-44.4
28174,20201004,S08000016,"",4,Planned,"",6,7.5,-20
28175,20201004,S08000017,"",1,Planned,"",5,9,-44.4
28176,20201004,S08000017,"",2,Planned,"",21,16,31.2
28177,20201004,S08000017,"",3,Planned,"",27,35,-22.9
28178,20201004,S08000017,"",4,Planned,"",13,14,-7.1
28179,20201004,S08000019,"",1,Planned,"",25,25.5,-2
28180,20201004,S08000019,"",2,Planned,"",18,30,-40
28181,20201004,S08000019,"",3,Planned,"",23,32.5,-29.2
28182,20201004,S08000019,"",4,Planned,"",13,27,-51.9
28183,20201004,S08000019,"",5,Planned,"",13,25,-48
28184,20201004,S08000020,"",1,Planned,"",7,19.5,-64.1
28185,20201004,S08000020,"",2,Planned,"",24,61,-60.7
28186,20201004,S08000020,"",3,Planned,"",40,89.5,-55.3
28187,20201004,S08000020,"",4,Planned,"",64,90.5,-29.3
28188,20201004,S08000020,"",5,Planned,"",49,62.5,-21.6
28189,20201004,S08000022,"",1,Planned,"",9,15.5,-41.9
28190,20201004,S08000022,"",2,Planned,"",21,35,-40
28191,20201004,S08000022,"",3,Planned,"",54,67,-19.4
28192,20201004,S08000022,"",4,Planned,"",28,40,-30
28193,20201004,S08000022,"",5,Planned,"",5,9,-44.4
28194,20201004,S08000024,"",1,Planned,"",60,80,-25
28195,20201004,S08000024,"",2,Planned,"",105,135,-22.2
28196,20201004,S08000024,"",3,Planned,"",112,109.5,2.3
28197,20201004,S08000024,"",4,Planned,"",88,103.5,-15
28198,20201004,S08000024,"",5,Planned,"",108,147,-26.5
28199,20201004,S08000028,"",3,Planned,"",8,11,-27.3
28200,20201004,S08000029,"",1,Planned,"",16,29.5,-45.8
28201,20201004,S08000029,"",2,Planned,"",20,30.5,-34.4
28202,20201004,S08000029,"",3,Planned,"",21,27.5,-23.6
28203,20201004,S08000029,"",4,Planned,"",11,23.5,-53.2
28204,20201004,S08000029,"",5,Planned,"",20,19,5.3
28205,20201004,S08000030,"",1,Planned,"",33,44.5,-25.8
28206,20201004,S08000030,"",2,Planned,"",39,45.5,-14.3
28207,20201004,S08000030,"",3,Planned,"",60,49,22.4
28208,20201004,S08000030,"",4,Planned,"",45,78.5,-42.7
28209,20201004,S08000030,"",5,Planned,"",46,51.5,-10.7
28210,20201004,S08000031,"",1,Planned,"",340,426,-20.2
28211,20201004,S08000031,"",2,Planned,"",217,262.5,-17.3
28212,20201004,S08000031,"",3,Planned,"",166,197,-15.7
28213,20201004,S08000031,"",4,Planned,"",148,162,-8.6
28214,20201004,S08000031,"",5,Planned,"",176,206,-14.6
28215,20201004,S08000032,"",1,Planned,"",44,77.5,-43.2
28216,20201004,S08000032,"",2,Planned,"",52,52,0
28217,20201004,S08000032,"",3,Planned,"",30,38.5,-22.1
28218,20201004,S08000032,"",4,Planned,"",20,40.5,-50.6
28219,20201004,S08000032,"",5,Planned,"",17,22,-22.7
28220,20201004,S92000003,d,1,Planned,"",599,800,-25.1
28221,20201004,S92000003,d,2,Planned,"",580,751.5,-22.8
28222,20201004,S92000003,d,3,Planned,"",604,735.5,-17.9
28223,20201004,S92000003,d,4,Planned,"",481,650,-26
28224,20201004,S92000003,d,5,Planned,"",488,595.5,-18.1
28225,20201004,NA,NA,1,Planned,"",42,45.5,-7.7
28226,20201004,NA,NA,2,Planned,"",38,42,-9.5
28227,20201004,NA,NA,3,Planned,"",41,36.5,12.3
28228,20201004,NA,NA,4,Planned,"",33,43,-23.3
28229,20201004,NA,NA,5,Planned,"",42,35,20
28230,20201011,S08000015,"",1,Planned,"",22,28.5,-22.8
28231,20201011,S08000015,"",2,Planned,"",16,26,-38.5
28232,20201011,S08000015,"",3,Planned,"",10,19.5,-48.7
28233,20201011,S08000015,"",4,Planned,"",11,17,-35.3
28234,20201011,S08000015,"",5,Planned,"",12,11.5,4.3
28235,20201011,S08000016,"",2,Planned,"",7,10.5,-33.3
28236,20201011,S08000016,"",3,Planned,"",6,17.5,-65.7
28237,20201011,S08000016,"",4,Planned,"",8,8,0
28238,20201011,S08000017,"",2,Planned,"",14,23.5,-40.4
28239,20201011,S08000017,"",3,Planned,"",26,40.5,-35.8
28240,20201011,S08000017,"",4,Planned,"",11,11.5,-4.3
28241,20201011,S08000019,"",1,Planned,"",13,31.5,-58.7
28242,20201011,S08000019,"",2,Planned,"",16,37,-56.8
28243,20201011,S08000019,"",3,Planned,"",22,40,-45
28244,20201011,S08000019,"",4,Planned,"",13,34,-61.8
28245,20201011,S08000019,"",5,Planned,"",21,26.5,-20.8
28246,20201011,S08000020,"",1,Planned,"",13,13,0
28247,20201011,S08000020,"",2,Planned,"",25,54.5,-54.1
28248,20201011,S08000020,"",3,Planned,"",42,73,-42.5
28249,20201011,S08000020,"",4,Planned,"",67,99.5,-32.7
28250,20201011,S08000020,"",5,Planned,"",35,63.5,-44.9
28251,20201011,S08000022,"",1,Planned,"",13,15.5,-16.1
28252,20201011,S08000022,"",2,Planned,"",21,33.5,-37.3
28253,20201011,S08000022,"",3,Planned,"",50,73.5,-32
28254,20201011,S08000022,"",4,Planned,"",27,41.5,-34.9
28255,20201011,S08000022,"",5,Planned,"",10,10,0
28256,20201011,S08000024,"",1,Planned,"",66,80.5,-18
28257,20201011,S08000024,"",2,Planned,"",103,118.5,-13.1
28258,20201011,S08000024,"",3,Planned,"",110,124,-11.3
28259,20201011,S08000024,"",4,Planned,"",101,100,1
28260,20201011,S08000024,"",5,Planned,"",105,132,-20.5
28261,20201011,S08000028,"",3,Planned,"",11,10,10
28262,20201011,S08000029,"",1,Planned,"",21,28,-25
28263,20201011,S08000029,"",2,Planned,"",22,20.5,7.3
28264,20201011,S08000029,"",3,Planned,"",19,28.5,-33.3
28265,20201011,S08000029,"",4,Planned,"",12,18,-33.3
28266,20201011,S08000029,"",5,Planned,"",20,19,5.3
28267,20201011,S08000030,"",1,Planned,"",34,35,-2.9
28268,20201011,S08000030,"",2,Planned,"",33,32,3.1
28269,20201011,S08000030,"",3,Planned,"",41,42.5,-3.5
28270,20201011,S08000030,"",4,Planned,"",42,44.5,-5.6
28271,20201011,S08000030,"",5,Planned,"",28,33.5,-16.4
28272,20201011,S08000031,"",1,Planned,"",406,518,-21.6
28273,20201011,S08000031,"",2,Planned,"",249,283,-12
28274,20201011,S08000031,"",3,Planned,"",176,226.5,-22.3
28275,20201011,S08000031,"",4,Planned,"",181,186.5,-2.9
28276,20201011,S08000031,"",5,Planned,"",183,225,-18.7
28277,20201011,S08000032,"",1,Planned,"",70,73.5,-4.8
28278,20201011,S08000032,"",2,Planned,"",52,67.5,-23
28279,20201011,S08000032,"",3,Planned,"",33,39.5,-16.5
28280,20201011,S08000032,"",4,Planned,"",31,42.5,-27.1
28281,20201011,S08000032,"",5,Planned,"",22,26,-15.4
28282,20201011,S92000003,d,1,Planned,"",703,876,-19.7
28283,20201011,S92000003,d,2,Planned,"",597,754.5,-20.9
28284,20201011,S92000003,d,3,Planned,"",589,787.5,-25.2
28285,20201011,S92000003,d,4,Planned,"",539,646,-16.6
28286,20201011,S92000003,d,5,Planned,"",470,597.5,-21.3
28287,20201011,NA,NA,1,Planned,"",41,45,-8.9
28288,20201011,NA,NA,2,Planned,"",39,43.5,-10.3
28289,20201011,NA,NA,3,Planned,"",43,49,-12.2
28290,20201011,NA,NA,4,Planned,"",34,38,-10.5
28291,20201011,NA,NA,5,Planned,"",28,38.5,-27.3
28292,20201018,S08000015,"",1,Planned,"",10,26.5,-62.3
28293,20201018,S08000015,"",2,Planned,"",5,14.5,-65.5
28294,20201018,S08000015,"",3,Planned,"",8,14,-42.9
28295,20201018,S08000015,"",4,Planned,"",7,14,-50
28296,20201018,S08000015,"",5,Planned,"",7,7.5,-6.7
28297,20201018,S08000016,"",2,Planned,"",6,11.5,-47.8
28298,20201018,S08000016,"",3,Planned,"",9,16,-43.8
28299,20201018,S08000017,"",1,Planned,"",6,10,-40
28300,20201018,S08000017,"",2,Planned,"",13,29,-55.2
28301,20201018,S08000017,"",3,Planned,"",21,33.5,-37.3
28302,20201018,S08000017,"",4,Planned,"",10,10,0
28303,20201018,S08000019,"",1,Planned,"",15,29.5,-49.2
